message_cid,receiver_code,method_num,exit_code,height,block_cid,seq
bafy2bzacedjec32j6jwnoqjuxb6h4iexfw5yeh73kxgf6amk3qhflyrcybxom,fil/1/storageminer,6,16,67852,bafy2bzaceao25lj4wfodztzjxb2eaegcydwh5owxzot4ouqmrnoce3jurv2sc,8
bafy2bzaced54m5h7q4cdmlpmbkyharhbc34wcz4lzenc2mw3m762t3d2b6zqq,fil/1/storageminer,6,16,67797,bafy2bzaceah6z57kyfl7raq4q2qd6sfpqtmnp26sx5k546tm26n5naxzsepms,9
bafy2bzaceam2wc53luuhibcigjvzj6aaii54z4km7c3i3kt77adini4bdrf2s,fil/1/storageminer,6,16,67779,bafy2bzaceagy4ank7nr3ttjclfibrgczdryluujsuktqrvjt7r3vg6rekzcqc,10
bafy2bzacedznzxfalhuibmjez2k6y6cb3lnv5srunfspvcjg2p5ocbfdreobq,fil/1/storageminer,6,19,68583,bafy2bzaceaxefprg462akgqipwz4w4aelf4kxf4z2agdwv7tp3ewixkrzvrey,1
bafy2bzacednhkkf36qktzo3t5ex64gjddvpni3mwfsiz3pk7v5eejnwwpptya,fil/1/storageminer,6,19,68573,bafy2bzaceayinvqlekdhwnlcljs7n5m3244cojwwtwdrccaxqpl6m5u62nwza,4
bafy2bzacedmvr32jlublsnmqalnb7eqga5fdjyuaxtjtbfaz2ufgep74grqji,fil/1/storageminer,6,19,68573,bafy2bzaceayinvqlekdhwnlcljs7n5m3244cojwwtwdrccaxqpl6m5u62nwza,5
bafy2bzaceashdqcgv36ktdqwwbd3yfo2bj2hzpv5z3tsgp4w5u73xx2uwujdw,fil/1/storageminer,6,19,68573,bafy2bzaceayinvqlekdhwnlcljs7n5m3244cojwwtwdrccaxqpl6m5u62nwza,2
bafy2bzacea4g7zkejkkxrl4bkdwxuqffleh7peuvdh6zvkorz44ljc2mn2gpg,fil/1/storageminer,6,19,68573,bafy2bzaceaquyixkhd2idvy5o6gs6jkbc7hoowdysfowqgm26hz5qtdeprrgg,3
bafy2bzacecu3tuvyla7krhnajyfjn4xueaqxvy6gu4umcc6fnmodnjpcsaxuc,fil/1/storageminer,6,19,68565,bafy2bzaceb3jlc3mk5taznrz7bkva64ikxqeiopmfr2iekzkl56whdinzxa2m,7
bafy2bzacecyoou5et5eujvj243vpzjcfgctgrxtmuzcetwt3k4vosc64ft3fm,fil/1/storageminer,6,19,68565,bafy2bzaceb3jlc3mk5taznrz7bkva64ikxqeiopmfr2iekzkl56whdinzxa2m,8
bafy2bzaceagaazgkujgwmxn5hqvz5ktu3cajax3fmyhxzoljlgqg4zbpp4ajw,fil/1/storageminer,6,19,68565,bafy2bzacebffdkhusbb46ecsrwbb73z24pirmojricxzmd7mq2xfkvsojwosc,6
bafy2bzacedkpzyileahfxnailfssjeerhgx7toxbxomjpro562stptspfaje4,fil/1/storageminer,6,19,68542,bafy2bzaceapw6ilhn4iadq3r3os77v3grlbmdwsu6psd7x27aaczz6bmnw4j6,10
bafy2bzacedphyddksmnxyyq7voax7xrpkgntmtn2l46bur5elyvnm2acwhqii,fil/1/storageminer,6,19,68542,bafy2bzaceapw6ilhn4iadq3r3os77v3grlbmdwsu6psd7x27aaczz6bmnw4j6,9
bafy2bzacedssjarlzazkya246slatssfss7gzl5jansk42lum2dxurw4ccmh6,fil/1/storageminer,7,0,69000,bafy2bzacea2xnqtmitbsbl53bq6obzloacc6krurpxv4vu4m2umkakpfeuq32,5
bafy2bzaceduh4oz3ciw2vjvpm4iz74h3xwj5abjmfnwwnvuzxl3klmjbv223i,fil/1/storageminer,7,0,69000,bafy2bzaceapyb7vbe7blnspstjte3aq7u7ilffkjluccwehufin5ezpimpgxq,6
bafy2bzacedsofrttfumfldmnumd7vzlzhsvpmyofpvxjxeki4hwz2hq3urqqk,fil/1/storageminer,7,0,69000,bafy2bzaceapuonxpur5zljszmlq3s52ermbhslc56525sg5s4kinsk3gyyhso,4
bafy2bzacedqw7cmdbgzop3edmztysb6xynxbwespv2iuqtwu4qnem6sfwmkma,fil/1/storageminer,7,0,69000,bafy2bzacea2xnqtmitbsbl53bq6obzloacc6krurpxv4vu4m2umkakpfeuq32,7
bafy2bzacedyopt6smawyfc2ihg23izpg642z4n7mknwz5m2ha66ogu6kqqj6g,fil/1/storageminer,7,0,69000,bafy2bzaceapyb7vbe7blnspstjte3aq7u7ilffkjluccwehufin5ezpimpgxq,1
bafy2bzacedzfzybnqc6usxa3o5xdrhjr6vqsbkfny3do65bsmok5hohx2zek6,fil/1/storageminer,7,0,69000,bafy2bzaceapyb7vbe7blnspstjte3aq7u7ilffkjluccwehufin5ezpimpgxq,2
bafy2bzacedrgndd6574cckkplsya6teymgb22myr2rpy7k4bjh3dipbfqfluk,fil/1/storageminer,7,0,69000,bafy2bzacebfonwgmhe5ksm5tfbmpyg4viamju4fp5iwdnbgqgu6njrlgzkk3c,3
bafy2bzacednsaznkpr5dsjfx6acadhkjz4yo4pzfeolckw7gmgmuzmfyenyek,fil/1/storageminer,7,0,69000,bafy2bzaceapyb7vbe7blnspstjte3aq7u7ilffkjluccwehufin5ezpimpgxq,8
bafy2bzacednk2kkfpucelje7573v76th7z2trpvdgkpxtc7vz6pk3fsq3i534,fil/1/storageminer,7,0,69000,bafy2bzacea2xnqtmitbsbl53bq6obzloacc6krurpxv4vu4m2umkakpfeuq32,9
bafy2bzacedndjpv3zswu2tnftc42c7d6ttzvtgtbhf2cgngv6n3hhszeoy7ac,fil/1/storageminer,7,0,69000,bafy2bzacebfonwgmhe5ksm5tfbmpyg4viamju4fp5iwdnbgqgu6njrlgzkk3c,10
bafy2bzacea53vferckb2hmusv6rsyx547byu27hpozn5vjrldp4q75fbujjgw,fil/1/storageminer,7,6,68967,bafy2bzacealhbpjz7i36lrszwwa4vgazocks7awbuceq4byhywuiw6os7uvqq,1
bafy2bzacea4hgluboy4vv2vw6dveiqalcthi5ma23sb4rqspwx33hagmy3uui,fil/1/storageminer,7,6,68901,bafy2bzaceau3tiaxtzgxfvpp54xisz42eeqbxjqszhga32vx5o6xzaeuba6e6,2
bafy2bzacea6bpfvycvchtf63ywnbpq24362dw354ydr45vav6nyawdha5bekm,fil/1/storageminer,7,6,68785,bafy2bzacednvrwl3vln4nh437jq23nhqerkgdfl4en6pfpaqitwnodsldmj4o,3
bafy2bzaceaukdvo3xxnmwqkrmlkp2t2trkmoymthhtstbzozdrtx6cdm4lhpa,fil/1/storageminer,7,6,68537,bafy2bzaceazlt2uvgbatsdzfhbkk6ubkohxvqqwx3yhnh2lwgn6adjz4qorri,4
bafy2bzacedb3a4v32xav6tq7uglfzly2nde4pnazz33dfgzak3lmznpwxoc76,fil/1/storageminer,7,6,68130,bafy2bzacedpapuvate5pzhf2x4jfh4ljyuakkjecip57p73ngnj42jnsgzmuq,5
bafy2bzaceadmt3ksinq5bxmgaajm5mkdukn4h6pzrcyosk6kc43p43fvdjx4y,fil/1/storageminer,7,6,68019,bafy2bzacebr5vv6uccxiljlahpdxrgfmyzytqjvbnj2jg7to6gbe3xz65vy2c,6
bafy2bzaceb6hp7rospimmzzgyqtbxlprhurkzwtsuxafcqruxtslsjdxcp7xw,fil/1/storageminer,7,6,67433,bafy2bzacebcqbo6puvpre7x7swonu5h36zsy4k6warkfjtomxlpfvg2yebfpu,7
bafy2bzacedbygljft2uyouo72ge66yivejbh6hbjh2e532b5ymxkscgni5lqs,fil/1/storageminer,7,7,69000,bafy2bzaceapuonxpur5zljszmlq3s52ermbhslc56525sg5s4kinsk3gyyhso,1
bafy2bzacebwuls6wnlzwmgmhiazedljuj4i6li7mrq2zkojvxt5djldpx4vzy,fil/1/storageminer,7,7,68997,bafy2bzaceds3rnobqqqllf3von6cjlpafncgkgwv7dkxegdjmale4zsjymwgu,6
bafy2bzaceausthbzhym2syffebzfptqd3aszb7pkf374g66siljdvitl5jyk6,fil/1/storageminer,7,7,68997,bafy2bzaceds3rnobqqqllf3von6cjlpafncgkgwv7dkxegdjmale4zsjymwgu,7
bafy2bzacecdam46e7bqsnl45yv45qavbhnrna3o7zm7ti4ecnktfk4xqz55eg,fil/1/storageminer,7,7,68997,bafy2bzacec7py4p3wjq4lhq2tfdemhkxoit477onu5lln7qtqqngpkzhqziwu,2
bafy2bzacedow32bol6cjpctacmghr7ib7hasmav2zz7bhaxnezlmxhzsktnqo,fil/1/storageminer,7,7,68997,bafy2bzacec7py4p3wjq4lhq2tfdemhkxoit477onu5lln7qtqqngpkzhqziwu,3
bafy2bzacecl33qbrpnkt6z6hswd3qjkyoxol5jags4aoo6cqhwnvxyxpig5ym,fil/1/storageminer,7,7,68997,bafy2bzaceds3rnobqqqllf3von6cjlpafncgkgwv7dkxegdjmale4zsjymwgu,4
bafy2bzacedlonqepot3fhbqcr5547glectmzip7ezbxtem4ts2hgzsh6hdvnc,fil/1/storageminer,7,7,68997,bafy2bzaceds3rnobqqqllf3von6cjlpafncgkgwv7dkxegdjmale4zsjymwgu,5
bafy2bzaceb2td4yjmszfs5luraq3e5mthchaqh5ujiuznqlw76jiqpqb2yehw,fil/1/storageminer,7,7,68997,bafy2bzacec7py4p3wjq4lhq2tfdemhkxoit477onu5lln7qtqqngpkzhqziwu,9
bafy2bzaced74yteyfaahzhwgb4gvkd5tkn6zp5kc5uvcmu6zmqqgahsjqeml2,fil/1/storageminer,7,7,68997,bafy2bzaceds3rnobqqqllf3von6cjlpafncgkgwv7dkxegdjmale4zsjymwgu,8
bafy2bzaceaxnll77hvyekzc3v3wwlagwh3blhkfjzo7uba4fqnlwjj6hvmfue,fil/1/storageminer,7,7,68996,bafy2bzaceatfkn7bkxnsj4md5klgt3spowagau44q3pm5vy7dov7sb3mssvia,10
bafy2bzaceco3v5bwy24wolrpfzloh5epblypmcraxwf5hhaeibrnhuduewcwm,fil/1/storageminer,7,19,67852,bafy2bzaceao25lj4wfodztzjxb2eaegcydwh5owxzot4ouqmrnoce3jurv2sc,2
bafy2bzacednr2c3o2wo4vsej5edgqlzanfjswgm4czryzth6fgzqtnhi56w5m,fil/1/storageminer,7,19,67852,bafy2bzaceao25lj4wfodztzjxb2eaegcydwh5owxzot4ouqmrnoce3jurv2sc,5
bafy2bzaceccpwgtgfxvmrp6emgxlhhnx7ruazqifrgktjuvv2gfv3i6snv5qw,fil/1/storageminer,7,19,67852,bafy2bzacechusyfhmyqpzhzb3ki4iwwejjvaukrfwtu4j5oah6kqzn64pi3pk,4
bafy2bzacearkrsrog7nuawzzb4pirdmygq424yoqj6kwqygdxnrklslzy26u6,fil/1/storageminer,7,19,67852,bafy2bzaceao25lj4wfodztzjxb2eaegcydwh5owxzot4ouqmrnoce3jurv2sc,9
bafy2bzacedsqrzc3umljaf7l5gkaekhohzaxkeevubqcfdaggcnh2hjbcmqgg,fil/1/storageminer,7,19,67852,bafy2bzacechusyfhmyqpzhzb3ki4iwwejjvaukrfwtu4j5oah6kqzn64pi3pk,7
bafy2bzaceacixqbswmycl7z7ffwvo3w52p542sfo7jgalanpmhd6qntml3z6y,fil/1/storageminer,7,19,67852,bafy2bzaceb3ikpvbjfn4yihejuk3esfcnqlpin565m7dzlwfjgqor4ozwkady,1
bafy2bzacebkiannwx26vmxkwwkc5uylaorenam5za4xuz4spslkhlvu6abi5s,fil/1/storageminer,7,19,67852,bafy2bzacechusyfhmyqpzhzb3ki4iwwejjvaukrfwtu4j5oah6kqzn64pi3pk,3
bafy2bzacebo56aphmu4eb4fvljiy6p3fwu4rc6i2yixhylnciv7nm4xm27kjq,fil/1/storageminer,7,19,67852,bafy2bzaceao25lj4wfodztzjxb2eaegcydwh5owxzot4ouqmrnoce3jurv2sc,10
bafy2bzacecg64l52m3wq3pppe7q4rp5oaymofdkgom7vdrofxdplf3g5xeviw,fil/1/storageminer,7,19,67852,bafy2bzaceao25lj4wfodztzjxb2eaegcydwh5owxzot4ouqmrnoce3jurv2sc,8
bafy2bzaceaq6ysuhcpd4lhjp7cc6caqkhyx7hbnnoqh5il622bgiqtqyxo3s2,fil/1/storageminer,7,19,67852,bafy2bzacechusyfhmyqpzhzb3ki4iwwejjvaukrfwtu4j5oah6kqzn64pi3pk,6
bafy2bzacedsaybrm5jb5tu3qj6agezev7rz2abawujt4ry3gh3irwabq4gobo,fil/1/storageminer,10,0,68996,bafy2bzaceatfkn7bkxnsj4md5klgt3spowagau44q3pm5vy7dov7sb3mssvia,1
bafy2bzacea6pdove3qhvepcq22s23l64awaww7jyjokmzco2c2lewpkp7mgq2,fil/1/storageminer,10,0,68988,bafy2bzaceaag7ke2rn24t4n6nhnt7dtdrn7vzu2k66rkwqpiak4wjmg6ntcpe,2
bafy2bzacecbyfo2fy625xkadb66rxyisihzrttjlirqklpfjel4yorqribzo6,fil/1/storageminer,10,0,68967,bafy2bzacealhbpjz7i36lrszwwa4vgazocks7awbuceq4byhywuiw6os7uvqq,3
bafy2bzacea5z55h53kw7i3zzstrpiwmd4rwr6nq7tiyeqpbfucsccuk4boqn4,fil/1/storageminer,10,0,68964,bafy2bzacedweykrdqkef46qilkaz2lwtcmbowdbkrei2tdvl4nxaymexno3q4,4
bafy2bzacecb7vsxmklb6t2ratqjlmghafapb4hh2mdg34da2mdzm4ap6jfheu,fil/1/storageminer,10,0,68963,bafy2bzaced52t4diclq5dbb4qonwcdpxib424pnwg3p66qrbnap5xu5iaasj6,5
bafy2bzaceagcv47nxhxulxjoav4xonzc7yvxnbfmffb27u4krsmagxcn2tu5k,fil/1/storageminer,10,0,68957,bafy2bzaced3ljeo4hliuc2z6yhy2s2io7ylgbw4v7uc2k5iul6jmle5dg63ca,6
bafy2bzacecjggsfbsamm3vz2h7vqhxocnwouvyo3dqrmeagritlramjsrxlxc,fil/1/storageminer,10,0,68953,bafy2bzacedy42wecf766kbxrkhvypgjmy3ux5ko6kx5c7f6mls3tikgw4rzsq,7
bafy2bzaceadfyzyadcia6337ndghm5rgo52fdbjv7omwesjgp6hklibpewyjs,fil/1/storageminer,10,0,68951,bafy2bzacecs5cef6fed56tnzxro7wwrytw4tcnoa4ojo3z2uuqibel3kjvlfe,8
bafy2bzacedwgweveqoy3xxc6whdrm3b6ggvnagib3q2qdkvhvqoin4bor6l32,fil/1/storageminer,10,0,68904,bafy2bzacedoi3l433s2w674gonbskou2j2tjblsyeg2g36772kufsqnc5unhu,10
bafy2bzacec6a7jlvahwq3hafwmauacqnzq7rg236utvhkkmvigoga3lc2gks4,fil/1/storageminer,10,0,68904,bafy2bzacebva4lf6jx2dg2xjfwbse5igzeyfif22foggo5hxsdey4c4umft2k,9
bafy2bzacecq5e6fbyjwbybixjxmwu526a2m3ictszeefkesj7vwjdmglye27m,fil/1/storageminer,10,16,67514,bafy2bzacecakyru4w2sbb6eeoes3gvvzlgwmunqqbna7i2y4vzfy3w4lk52iu,1
bafy2bzaceb22mmwtftw7hg3og5dpimlzjo67wc52t3ms2n4tgaqah7sicxapw,fil/1/storageminer,10,16,65052,bafy2bzaceawnldwi3bmr2wxfa5bupwmqurtguy5myc7jpr45u3kj3ad7bfaxs,2
bafy2bzaceahtb2yd33jpyhigqz7reb33opa2ntlajftqkdr4scnpqory53wq4,fil/1/storageminer,11,0,68995,bafy2bzaceaful43onbtz64rtyzqv4ou7ljs5aqfysqivgmltqbywqcbxjhzp4,1
bafy2bzaceck2broochz3puqrq7uhorrabixsb4tyvyn25j7ddkaxj7xyvqzri,fil/1/storageminer,11,0,68987,bafy2bzaced3fgrokqv4o42vbl5nnwzmp6tau5vqci6clehowoetzkdqkun7gm,2
bafy2bzaceagt74cflf5ss3js2nqvpuee3k7kgxo56z2fwzn52i3m7mytzj4sy,fil/1/storageminer,11,0,68984,bafy2bzacebaqhbmz4j6vgg4ppw2ukya5y7bwyu3j2jpwdinxtfaoavmxhatxs,3
bafy2bzaced4xwaj52rczlfoansbzs2mvse4a4ojmrcjeg2b43nrlydzupmzv4,fil/1/storageminer,11,0,68982,bafy2bzacebsu7c7yyzgwcm3q5z2eydtwkv7f3kjaiu4k6ji5h4idpaee73ksk,4
bafy2bzaced2yq4jsy2wt7q6iuf2efoei5elh3sytfpt5dx3eyicq2n6bj7jfy,fil/1/storageminer,11,0,68978,bafy2bzacedc3cx5vmpuazvwg2zuyngyuvcpyez2725tviqfdt4hddjb25z2dk,5
bafy2bzaceacmoai72w4hb5hcyy5cyvb7lggegpecz6dxjdiurhrh7nuf4ynne,fil/1/storageminer,11,0,68971,bafy2bzacecax3pwzrdrdvmg73osdcjvfthjwq4oht3s4y7kha4vkuh4zzc6vo,6
bafy2bzacedphxxv5lkdrq2wvmkoua2ez5lpvokjyciuyeongrxljzl4ljvy4e,fil/1/storageminer,11,0,68970,bafy2bzaceaph7i7gotm54uvjqblqkmoijidxu2fpqivrstvipyzh7ibmpfvke,7
bafy2bzacebn3ct3xlip7llfoig3xocqwz7eyemew6qv34hlystmutjikthk2k,fil/1/storageminer,11,0,68959,bafy2bzacebgxocaae5v3vtr26lht7cpfygj2oer7cnbz2qocropa63quwamg4,8
bafy2bzaceavvoazrmbl2cy6mmwf24eacf4o4r6lyt4phahoynte4intvgqnv4,fil/1/storageminer,11,0,68956,bafy2bzacedwakgones37e5h27qbsoeeona2xk37xw6optwtkxlvrhvjrkxsiy,9
bafy2bzacece4k4jttuzaodoa6xwiy3de5oq5p6yowtaxa62b5smpikckr2wiq,fil/1/storageminer,11,0,68955,bafy2bzacealpsekjubkdr5xxfltwnvgzflxkirgszrhb5qxw63wbm367oh6jc,10
bafy2bzacedjnyxqfqxcxypq33t2lfgqw5tryscjhn3bpvwalyhd5abbej4jqe,fil/1/storageminer,11,16,67273,bafy2bzaceapp3epbqavawgzlynelkz4g2rcamalnxqitovkjgtnrlfogvbfg4,1
bafy2bzacea2cp6lauoviutwe3a7k7ilrc5vu252z42nctmzz2qu6ennibklj6,fil/1/storageminer,14,0,68262,bafy2bzacedieis7aqf4kch5w2yncl3zcw6cb75tfptak5fpwsxfuhck3z7ri4,1
bafy2bzacea7rhsb57bzgpumtnjp624dkdzqummmhvfgr7z4wu6t2feufr727e,fil/1/storageminer,14,0,65382,bafy2bzacecgpeemtmnullufssa24o5c773aaugglvnle6wtphuftpoydycl2k,2
bafy2bzacecyea4trpxlm3svzmk6mt4ly3utk4de4j3g4w55xcwro4mfmim5oe,fil/1/storageminer,14,0,65344,bafy2bzacedal5rtpspasj3s3eworw3xb6m5wm2kbnfm7dea6hpd7ovmdkhfzm,3
bafy2bzaceb6yaqi56g6ddqwqjcnuiq7u6yoew36d63cui3shweo5ud34usa7a,fil/1/storageminer,14,0,65166,bafy2bzaceart6gfa7dii6xth7wvj3cv3vbfhhb3uutpfayklcbqbxp3shrdse,4
bafy2bzacebuaw6a3lturbbgd2e4zfrrpbpt7qjktuxidunt4isioflqya72fu,fil/1/storageminer,16,0,68846,bafy2bzaceaibgq23lbukrthpm46s2rslyfcfstg7hbkgcpwr5pyhvnrldzmx2,1
bafy2bzacebtxcyvaur4w4ki7etg574bknpwwxzdbjhxs4lyra32bhpgdtyyry,fil/1/storageminer,16,0,68421,bafy2bzacebg2niaajgyf6ejw5svjx5drqysx6lpjop55oksc5avje2ruqp6ze,2
bafy2bzaceb7mau6gvgdbmsenviwnxd6hqoafu752oeylipinuobtkth3mr6xe,fil/1/storageminer,16,0,68262,bafy2bzacedieis7aqf4kch5w2yncl3zcw6cb75tfptak5fpwsxfuhck3z7ri4,3
bafy2bzacea2yv2i5mnrihjhiir4f2t3vgqnxf7esvtg3cpjiyq7co4mbezmmo,fil/1/storageminer,16,0,68191,bafy2bzacedugsxyqpx7y3nhh4ccpamd6tuha5rha6zirtgiyr3afkz45a5mgm,4
bafy2bzacebcpgplylkr25undzpprmmmfrdfdlmdjul4x6jejb7viqmiowl4nu,fil/1/storageminer,16,0,68035,bafy2bzaceasnuzbwqkm7ia64plegtnlxnnob3y7bnusmimofv6she27grbfcc,5
bafy2bzacedkmrsfmkywtu5dmlakjcztvhbz5oyeions6r62mftqx2tiqchdpc,fil/1/storageminer,16,0,68029,bafy2bzacedvm6fnqksqjv5byeqjga6poeufuote6c22sgl76edrt3hgyyt656,6
bafy2bzacedldqruobqwgcbdgypmj6a6lmlvjviinu6jucmhze5fnsgvt6yvhs,fil/1/storageminer,16,0,67990,bafy2bzaceakuknxgkyjqgk3xsrdacaghcdwqtii3ce6tiz5glddoccajigqx2,7
bafy2bzacecrpoyej7x7vyilf7mynhcozugm2zvn2ledqbk6yquo5pyatm3ype,fil/1/storageminer,16,0,67959,bafy2bzaceaxt25ekk2rhhzjuu2jfqstwd74h43igx6qapztorkvhcvkn755yk,8
bafy2bzaceamqjj53phroyhcj5dcoph62bn45edgysnt2yhkfmygto5jwpj4vo,fil/1/storageminer,16,0,67900,bafy2bzacea5pczh7ibq4b4evdyrybg34ushjlms6eevwivrt7nk57up7pewt6,9
bafy2bzacebcuc4coedtc32tflgqrxgj37wqnqnxdelh4jijg6oxd2bnrbj2f2,fil/1/storageminer,16,0,67566,bafy2bzacebjhklogpc42urmouux5ro25qfxjcrifqfe5cwtaqdgok7hzqrigu,10
bafy2bzacebi4mviwqfc2okedtfxfhb3o3zmn7spyrtgxb5hzqn4nzafbljz7i,fil/1/storageminer,18,0,68544,bafy2bzacebhcu6d7aka5mxfmf2zkf34ahligs54jnvqrnc4u2ixkjcsepqhai,1
bafy2bzaceb4jhslwt7twqo5mvrseminz2cslz35cvnyysrtcpuwjnk5p7fute,fil/1/storageminer,18,0,68390,bafy2bzaceda6nfoen4eyl7bewlbdvh4yqskifl2rmgugirdyj6bnrtqoiyjr4,2
bafy2bzaced3ylhytjli7mk2nuqzbdutbwivcrwc2dwui26b3kck4c2krtlewo,fil/1/storageminer,18,0,68293,bafy2bzacecf4o7a3e3ldaizm7ex2jmmxlefobvfvgpvzpc6wojjsadngwwcl6,3
bafy2bzacedspti5kzn76y2746pwkoghja4eiivmd3wrdku2nnv4alpxr3bxs2,fil/1/storageminer,18,0,67302,bafy2bzacecoay4a2n4cpyu7cqiezw2ljifhsggk62szxkl7undzprfvpk6kky,4
bafy2bzaceaqbym7slrxiskh72kxodwbp7w5i2xey22r6c6lysvhyhwxzfvilo,fil/1/storageminer,18,0,67267,bafy2bzaceabe3m6ca5ixbwlc7uncolwv6yalssrfluzpmxdp7vzcbtbrsoowm,5
bafy2bzaceaeskzefjjs6uyxrcvudzi4i7i4apg5xmt6b5a5uveqprmeyky6l4,fil/1/storageminer,18,0,67018,bafy2bzaceds3anadrakt6faijaceigyk7pfiholoswlcqvosvocsof75v35a6,6
bafy2bzaceadrlal7b5mo6y4l3v64edy2ccmbk4ca4pheggx35hzwykha2lzvo,fil/1/storageminer,18,0,66922,bafy2bzaceayajankkupevruzra6ncs4phjlzsbeijwvvtuta5aosqyqmz3o3e,7
bafy2bzaced5hah4ucmuwwxgb6gjxy233ufogqy3tfbfkqoqj2jvkbj5s4ujfi,fil/1/storageminer,18,0,66900,bafy2bzacebmdla5hxn325a2hibnn7g3arej7nha4glvzhkl6ky4brccm6qgaa,8
bafy2bzaceclnwufomwg2fqdpqbtet4db2blgrdjhcieyclxy74sg7p7kh66jm,fil/1/storageminer,18,0,66813,bafy2bzacecclecnhekduu3mvfl2gcreqd72nacqzaqv4jhcj2jhoxpodhrzq2,9
bafy2bzacea6gi345penvqasc7fv2nx4kw7ub7sd7ewmrkdhgzo7o3pklsubu4,fil/1/storageminer,18,0,66533,bafy2bzacedac54hhhbw6vw2fzqg24pby3ud2pau3stde5ltvy33wciu5kzsvs,10
bafy2bzacebe2kzhdjjtquj5yof32o3oop2ffubhsoqchn42jlezhtvpisqnf6,fil/1/storagepower,2,0,68958,bafy2bzacea33fq2anv3kci57ra26s5hdmjfkufrwqxi7vaqu74dzycxntikxw,1
bafy2bzaced7k7wygzqianzymmnyeb56flcen33mzurax5ok3jjeondwmg2o7g,fil/1/storagepower,2,0,68946,bafy2bzaced2uezdweqcoyg5mphbsavgh5hlvzdp5blvzg6kjffgve6mateoqe,2
bafy2bzacebj67kfde3yn2gcse6rwuz4ko67fj4ai4xciylcgwuqyd6wvhf6ak,fil/1/storagepower,2,0,68462,bafy2bzaceaivoosmu2ftufkf3ibdnbccc5k6ftb6efjpkk3hxweeykawmgiwy,3
bafy2bzacec7ceff2l7slqjdsptidd73nuy7kmiqecyqmufhgnalwy4dbvc5tm,fil/1/storagepower,2,0,68461,bafy2bzacebryw57a2sm6rju5udo73gxszfdxbhmqr5pck575lnt77w54lamss,4
bafy2bzaced2tjkxc77s34hajk4ckylh3zgpkoojypwexrr5eamdwi527lbnha,fil/1/storagepower,2,0,68394,bafy2bzaceautrachpbhhtb4juxda5tluel34hcpkgse5db4473mfwlvoqaqdq,5
bafy2bzacedcqjgs6fsn3cjtrujtptgkgucxzqrevhca4t3dsb5xgtoattqnak,fil/1/storagepower,2,0,68357,bafy2bzacebqcivagw4k6sr7uc47gnlacxc4tltrevg3ew5d2rwaisawj4lijy,6
bafy2bzacedehjkw77xl7sc2fqh6o3v63phs4z2ijawtujyxxzq4sw6s6ait46,fil/1/storagepower,2,0,68344,bafy2bzaceb45jvfvxrenayy5xo4f6moik4hbkvcfp3bsbb3xdgfilnvj7wipm,7
bafy2bzaceack4i2a73uav3juaxrae2yt3lcztjmd5tg7osttrfamawmfc6lyo,fil/1/storagepower,2,0,68325,bafy2bzaceaesn7hb6z3y5of45zedotmb67hvss7cnlkyl4fh7lonlnnwlhfws,8
bafy2bzacebte3egdqgx6qnvsh7ubgnkjxu7hxzcdzfjhuioplb56eeb5zvzls,fil/1/storagepower,2,0,68312,bafy2bzacedwuwhlrwgzdwyxzftn4qetgjgganqcogsxsrtlxk4addxv534hwa,9
bafy2bzacecpb6h5ahvmt5etmcug2zmzkoozk74oypmbejxl4cgbqpf7syyies,fil/1/storagepower,2,0,68284,bafy2bzaceaivizd44neiclixqjzlnw5do7lmbomxj2bftsejlno2cgw7xxtoi,10
