message_cid,receiver_code,method_num,exit_code,height,block_cid,seq
bafy2bzacedxh6jdyzce2vb2kfx4qedehkvpb3h24jp3ewftsehsogxbthf4he,fil/1/storageminer,5,7,25917,bafy2bzacedkidotximefqreyazse7pa6kpl2zlyhqm5gmdr6owkupoaeeuvl6,9
bafy2bzaceaovegrepp7qenjukx565im5yvgxazjctnsaorh5axewj2ngmsium,fil/1/storageminer,5,7,23210,bafy2bzaceaddeaklhgyoqidmc6g6qizgscif6ddstxilykfk6cjts3ngvpq5g,10
bafy2bzacedyzaknevzsqzpod7b6aq5narof4av6wu3eei7xbe3g2trs2kajcu,fil/1/storageminer,5,16,56403,bafy2bzacebc6s3biy6akvjmdqu2lnbn4yfwbsuku7xr3eb2ottnphgkiz6zps,1
bafy2bzacearqalrvu3ukeiidtqh3gzbzokdqv7v27gv4ylzhxmkf5mfkycfn4,fil/1/storageminer,5,16,56074,bafy2bzaceaqevrf2ocrpaykoauhumij64m36uogwg3ddgud2u6ghcvyxxomf6,2
bafy2bzacebtys57tvriwekinmhaswho3leeyyih2xfcplrmpkjicg74dv2gbg,fil/1/storageminer,5,16,55960,bafy2bzaceane566bu6mbsq64q3fpss6tjpf2jt2mcu6cnw6ilf6pjqn2zpsvk,3
bafy2bzacealjkm7pyylzxvauauolpafo42qkv7tt4ngw7v7axqlpecfojlzng,fil/1/storageminer,5,16,55740,bafy2bzacecki6dmayfz7cyll6sdymolgcmwt6kkklygzqh4riy6w6wy43j7xw,4
bafy2bzacecp34yavtusexgzw526qn7e6gwawuftv4jvveizwuyiseemyp3smc,fil/1/storageminer,5,16,55566,bafy2bzacecd7tjjybdqgxxjbcmhjzz3n4o5n4lsg2k7ikhdjt7lhxboo3fotw,5
bafy2bzacebyzu6s6mlbsge2iw23i422etzpsmncjh72otprwjj4jfeerpmuis,fil/1/storageminer,5,16,55483,bafy2bzaceapqzukcb74gwitfxosino5bwyfbclob4l5orjzy5hapqvkuyczkw,6
bafy2bzacedfgxitzsym6mctmtdhm6aepp3wuhkqdpg5swrege5loyoqvp47vm,fil/1/storageminer,5,16,55474,bafy2bzaceaknmrhlxv7pwvsgsbu73iedzklkhvecuq6kwity73nel35x6rek2,7
bafy2bzaceclzzytwxcaff6qwhaltrvqkxopnorveq736r3gwwmyywv5onvxqa,fil/1/storageminer,5,16,55394,bafy2bzacecsauunttwl6mfbsjzn7rnabgz5on35ounfbgcdpjn7v3unj4tlqq,8
bafy2bzacedpabs6sv46r6yp4w7zoxostnrzlh2cmpljdum6kveje7iaxwtb7q,fil/1/storageminer,5,16,55327,bafy2bzacec5ct36npb5e6kr33lw4s5ifh272lasuz77djczipm55cokz4bzny,9
bafy2bzacecnylnp7nv47emydku5ekaszympfasbvwylomejwlugq2vr5smw6c,fil/1/storageminer,5,16,55276,bafy2bzaceaw5vax7nlue2dw7ezhq3zt4nfapg4ltvzv6uqpv7gyk7cuopm5eg,10
bafy2bzaceb3xa3knfzxqzk2sjthpzvjhmeyx74tj7or554y7uy5i7vnif35ja,fil/1/storageminer,6,0,57566,bafy2bzaceacpzcccd7xubsuiidmzvbw5eeggavuec46ufqntj4honaz4v7x4m,5
bafy2bzacedpwoicldyyde2gfyqfjc3wko3mrtrbxavy3wwka4sqddonoiuiqa,fil/1/storageminer,6,0,57566,bafy2bzaceacpzcccd7xubsuiidmzvbw5eeggavuec46ufqntj4honaz4v7x4m,4
bafy2bzaceam3hv34xr27w62gzjs77f7e3zpttdcrmk3qsgnfzkpatrxzujrea,fil/1/storageminer,6,0,57566,bafy2bzaceacpzcccd7xubsuiidmzvbw5eeggavuec46ufqntj4honaz4v7x4m,3
bafy2bzacedxndmfil3ionaxlm33kmzumqk2mn4o7euug2noz3p3buhyng2j5g,fil/1/storageminer,6,0,57566,bafy2bzacec2hztxi2niayyymgdngug6mal24mgmz4zsaw4gmmxvwsxjubjlis,2
bafy2bzacedbxyq3kzlh4s6scxqfci64a43f3o7v4vtw3dzb5q35s5l5hoditk,fil/1/storageminer,6,0,57566,bafy2bzaceacpzcccd7xubsuiidmzvbw5eeggavuec46ufqntj4honaz4v7x4m,1
bafy2bzaceb5dkb2hxhwnvr6dpnuxbigqrhmpe7qddrtnm6geld4tqibrdxh4w,fil/1/storageminer,6,0,57566,bafy2bzacec2hztxi2niayyymgdngug6mal24mgmz4zsaw4gmmxvwsxjubjlis,10
bafy2bzaceccwtug7w7te43zx25px5w4nndkmeb3u4cxglhgex2udukfjkyaoe,fil/1/storageminer,6,0,57566,bafy2bzaceacpzcccd7xubsuiidmzvbw5eeggavuec46ufqntj4honaz4v7x4m,8
bafy2bzacecbscfukbonynfmfgrzqpte53auityfbxjsbzpy6km6zryxmsbma4,fil/1/storageminer,6,0,57566,bafy2bzaceacpzcccd7xubsuiidmzvbw5eeggavuec46ufqntj4honaz4v7x4m,7
bafy2bzaced5tttblpumbs7usxm7fbachl7ryxmdbre2wmxwvcte2ni6w27qga,fil/1/storageminer,6,0,57566,bafy2bzacec2hztxi2niayyymgdngug6mal24mgmz4zsaw4gmmxvwsxjubjlis,6
bafy2bzacecsgtzvjg7gfbzierevwzrznpjdhb6y7n5epk7ngv3egvlcvy6mas,fil/1/storageminer,6,0,57566,bafy2bzaceacpzcccd7xubsuiidmzvbw5eeggavuec46ufqntj4honaz4v7x4m,9
bafy2bzaceaqncxx3sls3tchjrtwnnmn33fcejey4guy6clifdkqaogt3b5zxy,fil/1/storageminer,6,2,53959,bafy2bzacebisncwaynvitnverkdz23y4aanm5q3nbwvqjmh75mnhyifxg2oxy,1
bafy2bzacecyglo4jayphsygsay6qxtef4rxkpn6mdjmxgaf3iarezyzyub3fe,fil/1/storageminer,6,2,53957,bafy2bzacebjpbvrqlqorotsanbozd3y6z5kdy4ixxd3eot4zz5clswl3vpizy,3
bafy2bzacealp5ldr227ifinn5xvct227laypyeiyi7qzivlwpso3f4ypv4lpa,fil/1/storageminer,6,2,53957,bafy2bzacebjpbvrqlqorotsanbozd3y6z5kdy4ixxd3eot4zz5clswl3vpizy,2
bafy2bzaceag3gtpsc4enzqfi6t6blrydaejafqtejvzyfokwknf5vfces4pqu,fil/1/storageminer,6,2,53957,bafy2bzacebjpbvrqlqorotsanbozd3y6z5kdy4ixxd3eot4zz5clswl3vpizy,4
bafy2bzacedas53i5q3jsasdbkljb7cpulshf2gn6mc3cjbqa5mzdr6rnaogeq,fil/1/storageminer,6,2,53957,bafy2bzacebjpbvrqlqorotsanbozd3y6z5kdy4ixxd3eot4zz5clswl3vpizy,5
bafy2bzaceacb4orl54do5wnprhhb6f4u77moyaju5cl2ttt465fkqxqdgj5ly,fil/1/storageminer,6,2,49851,bafy2bzaced5rrbib657rqrnjz34wo3qpztz7a5yn3oboigsp42sxo6zad4r5a,8
bafy2bzacedfvq5utfk7tnzuh4kjwbnbu3pyslhmyqhepkqvrjgji5snncvjew,fil/1/storageminer,6,2,49851,bafy2bzacedvlcpz6msfnw5d46q5dvjuxghxa6t2hafdtgt5goydlpd45s6sda,7
bafy2bzacecf7j57isl3yttutctszo6wajdty3cppxygst2vtnl2yjc26r24fu,fil/1/storageminer,6,2,49851,bafy2bzaceaioabjklqh2aex4v3udoe4hthztfwfi3xo5lozhg3xnv4pxwfag2,6
bafy2bzacedjt55hxqy4ehcxu54hxwmhzrjccjd6um2y225tzruqtmrnf6vvu4,fil/1/storageminer,6,2,48791,bafy2bzacedhzluteb3chqyimxjc25p6hj4pmfmz2m4xryt2d4eb4vj46mg646,9
bafy2bzacedaxllv2s4odn2xixhfqhtixtc77ujlkryhu4vsedhgu76y2xovl2,fil/1/storageminer,6,2,46855,bafy2bzacebt5fafchhbvra5vxenv3fra35iewmdwxgjnfvhqaow2sqleqja3a,10
bafy2bzaceaji5so7ey3q5o3hwk2h7tekh3xwwumnbaq32kziiv66j6wk5bgvi,fil/1/storageminer,6,6,55664,bafy2bzaceakcehy2hc6xapur7grv357ym7en7sumhltow3z5j2eatd5hzoe7m,4
bafy2bzacecsnodrwvedzxce5u64ph2iavlcozloui4lbh7zk4gpyaetsqfogm,fil/1/storageminer,6,6,55664,bafy2bzaceakcehy2hc6xapur7grv357ym7en7sumhltow3z5j2eatd5hzoe7m,1
bafy2bzacecdyf4aodzgejdbxsyoxgjlsxzeej743yzprsumoyd3i42r3awsfy,fil/1/storageminer,6,6,55664,bafy2bzaceakcehy2hc6xapur7grv357ym7en7sumhltow3z5j2eatd5hzoe7m,5
bafy2bzacea6ur5aylouuus2sktr2njdichfbq5gu4i6udfemxfd7wev2ftgxk,fil/1/storageminer,6,6,55664,bafy2bzacebts5ztzdu7wodoadicqtw44y6knwst5nvb5p4ewetub4t6uapktm,2
bafy2bzacedcls5ef7iby5hbzqjehnz4xfd2gdx7j3joxqbl375aykb2x7jqjc,fil/1/storageminer,6,6,55664,bafy2bzaceakcehy2hc6xapur7grv357ym7en7sumhltow3z5j2eatd5hzoe7m,3
bafy2bzaceaag5aeim56era646sify77bhz4fhkfmpmaib7wtosgrjxleunnou,fil/1/storageminer,6,6,55663,bafy2bzacedqkpot7n2pfmnzzasw3vt5uyo76c4erxkhjpgsoivecfyrxcm6tg,6
bafy2bzacec36k4sycky6thvooc6o7ntbmjuw42lul63nuwmxshj6wlyimvryc,fil/1/storageminer,6,6,55663,bafy2bzacedqkpot7n2pfmnzzasw3vt5uyo76c4erxkhjpgsoivecfyrxcm6tg,10
bafy2bzaceahumh3wvngicaat4cm2icbv5v23k53wovv2yy7c35jkr4opjvyl6,fil/1/storageminer,6,6,55663,bafy2bzacedqkpot7n2pfmnzzasw3vt5uyo76c4erxkhjpgsoivecfyrxcm6tg,9
bafy2bzacec55aoqpdu5eeni5rakc74wftit7bbce3croedl6l2y2cyl7lgwya,fil/1/storageminer,6,6,55663,bafy2bzacedqkpot7n2pfmnzzasw3vt5uyo76c4erxkhjpgsoivecfyrxcm6tg,7
bafy2bzaceadrn33utnx5ea7l7lsg3sxmuf2qpi2jbhxvgollis2otg7ndhide,fil/1/storageminer,6,6,55663,bafy2bzacedqkpot7n2pfmnzzasw3vt5uyo76c4erxkhjpgsoivecfyrxcm6tg,8
bafy2bzacead4sovzjjufopeorqp7ns5kfzf2vg4lyi4tnmtmqxkcoetsl446o,fil/1/storageminer,6,7,56328,bafy2bzacedueolujbyx25ba6ide6rxcxzmzw3c2zjuyocmlclfqeva7hxxk6s,1
bafy2bzacebehcxxuswz6ppfuimyppts4e3wz63hkjshnrsdxte3jz3iqqc2wc,fil/1/storageminer,6,7,56328,bafy2bzacedzithfvx5eui4ejqcvfeby6afxqeke7zyb27lbgcbi37rw4hzuvm,2
bafy2bzacecxgegjy7lenk7fnbgn27s4hpbzokiinvzvux76x6wdwwync6vtiy,fil/1/storageminer,6,7,56328,bafy2bzaceavqxmgfs6k6oxmn24vhzuoepqo4wwi3mx3fgmgwv25ahg2ylrjy2,3
bafy2bzacedcdesw22iabnamu7ajfefzy7jg6z4ytdwa5xilwv6j7rf4kulne6,fil/1/storageminer,6,7,55877,bafy2bzacea4qrt4hc6g24idtpxe6n6rr6r76oibmvcklrvz7j2dfxnaehpi6c,4
bafy2bzacecci6paqyiewasdsopdsqublk5rraxgyiiklq3swx6r2r4nlwh4z4,fil/1/storageminer,6,7,55621,bafy2bzacebtkdc4uxdupmgkgitjpr2jsgnodqgp2ubkomx72xlfwtbdblf3da,7
bafy2bzacedivazo6fqe2taqlb2uule2ezexgwdva6yyxp6hega32higmngbcq,fil/1/storageminer,6,7,55621,bafy2bzacebtkdc4uxdupmgkgitjpr2jsgnodqgp2ubkomx72xlfwtbdblf3da,6
bafy2bzaceda54vdrgyfmsmoxewzaooqyetksotv5esofvyzo7xj7wipzpsvm4,fil/1/storageminer,6,7,55621,bafy2bzacebtkdc4uxdupmgkgitjpr2jsgnodqgp2ubkomx72xlfwtbdblf3da,5
bafy2bzaceaugp6u2wq65xl3zlhbyuv2bhzkqiaco7z7cvn2qvfa7bdhfwurju,fil/1/storageminer,6,7,55619,bafy2bzacedq354xazqqhsrscnrtywbv4dhsy4fympw473pzvw77qev6o7fbza,8
bafy2bzacea3egeftvz7fyabhmvccakpummnbtg5nohughv473z47nxyxlbcdq,fil/1/storageminer,6,7,54670,bafy2bzacebju6xptaqdj33oxlstfsvg3umqttlve3ortlftiokgkd7bnsw4te,10
bafy2bzacealqb7y2dsrz2xkscmcajs25slrb5kp5ykkye5syqp4t6ekbvhceu,fil/1/storageminer,6,7,54670,bafy2bzacebju6xptaqdj33oxlstfsvg3umqttlve3ortlftiokgkd7bnsw4te,9
bafy2bzaceaar2njf4xqudgazjs7nkti23tpzrvhmadi64oeogylsegkkazixu,fil/1/storageminer,6,16,57535,bafy2bzaceb4rnmtmmx75fuwfxrx265c67vxegie573kz24aadi2od34xkrz3e,1
bafy2bzacec5clbibcma2jc6szmx5swcxoxbfb2etardxkwq5rbb74pxrdr2re,fil/1/storageminer,6,16,56846,bafy2bzacedoqemibub5k5hzyxn6z66mtsknkfrdx35eezpb3edm6ore7m5hsg,2
bafy2bzacecvtokqebghnypfarqybbamxqcghztei2jffb6gq7k6ibq2fv3npc,fil/1/storageminer,6,16,56416,bafy2bzacecwghuixyqavw2t44go7be5kwfphbo53hmhxicrgu44w6l6cxbaio,3
bafy2bzaceb26ncmbbfqbtwoeoei37gnlr5nmrzzgck4k3ixawktar5m2olup4,fil/1/storageminer,6,16,56348,bafy2bzacedmru6k7nw2aip5caija7ramipu6ftbchvq7xktt55flzqzrnqyk2,5
bafy2bzacecfwwjfjflfsyahh7j4wsnqnzfdojkn2vmebvja5prk5htg7rbcec,fil/1/storageminer,6,16,56348,bafy2bzacedmru6k7nw2aip5caija7ramipu6ftbchvq7xktt55flzqzrnqyk2,4
bafy2bzaceb5zujrnubq3l4nsxzw6li6mz2wap5igtw7yjxlxgnor5d5xgxjji,fil/1/storageminer,6,16,56151,bafy2bzacebflrrsyc4h4pui244rfrxqaay7cpfv5wpodgn6qhez37j5qone56,6
bafy2bzacedqmuhvfy3rjmelj2ylcsungimiyaqwm7tilbthdj4cqwuqqvnwki,fil/1/storageminer,6,16,55898,bafy2bzacectafywiy4mkzxyaj43mpcttgry4egciqd62mtzaazgsvne3365wo,7
bafy2bzacec3gd3r6ffmwnxbteh5mmhh6ky6dac6ijb7ozehqhejiedj53ngo6,fil/1/storageminer,6,16,55681,bafy2bzacedvval2xilp6pkcyhuzqrlkg42ijbipwx7buqbk26hnchstyjpqec,8
bafy2bzacebwsrlkfsa6r4ow7nwh5trsouxf4vsuh7xwy6zynmfgbjfbpscspe,fil/1/storageminer,6,16,55680,bafy2bzacebz2u7hcjqtace7woa5ow5xhbrarpu7dga7pn7buh2g2rmewopntg,9
bafy2bzaceb3y3idxwcba3fnvn6sarfkts7huhnj3dyutvkckyk5t7o5psdglc,fil/1/storageminer,6,16,54920,bafy2bzacectn7yqengautt3zmauneqhxx4ianywuziitsenmnzgt65apjeyng,10
bafy2bzacec7wc5zpmvbtf73ufa5idktevg2r4sojjauvildik6ly24yigoun2,fil/1/storageminer,6,17,51411,bafy2bzacebaaxk2uk2kr57moqdmdg6cmh66ztuezdgve2i6hzc46uyxgop34k,1
bafy2bzacebmqeo24ql6wdu46nhrjhuzamj4nfgynmvk7ouexdeklrsfg5evhy,fil/1/storageminer,6,17,42481,bafy2bzacebcytwde6yj5noezr6gtkfogawzzqaty2kf7pucwkmq5vayh76itu,2
bafy2bzacebluc3johj2vca5idlgo4ndsjf7ryq5javjxszgt4x75r4fpbdu7m,fil/1/storageminer,6,17,15073,bafy2bzacebr7etv2v63armks35pg6irkxwzldw6nrka226bz2svgenn4dwlfo,3
bafy2bzaceb3fdbyzegkbfli3b5dtwdmvbkqumw3nrdtppd7uwjhxgxw3ddwug,fil/1/storageminer,6,17,11706,bafy2bzaceb4w7x3juycvvlsabvburvd3nkdxdoeuqz6e3woshewmbykfp4y5o,4
bafy2bzacedouthf5tgp25oeafjbnqjloukiqfylxnhjeucjovbt573qnjrufk,fil/1/storageminer,6,17,9350,bafy2bzacedyg4hcgyxytldrik7jvn6pvmqnmi5mztd5rsuhim5tqdpkciw4su,5
bafy2bzaceb2ztirrlclzcgowbykoow34j6zfgsc7trwegybqokgae6a6k4fhu,fil/1/storageminer,6,17,5783,bafy2bzaceabhua2dacbalq7ikb6cpgjo52y5rd5fhlnkzmg6ttlyowq2ph75s,6
bafy2bzacedwsv57ocx4ihw3v57hiaxgq6ntik3jrix3j4mz62amdcxmvs6hdi,fil/1/storageminer,6,18,53906,bafy2bzaceaoc5neb4fwp32grnonk22bqnknfnssdu54f7icoy7bf3jq2l2uj2,1
bafy2bzacecnugcocnfa3rc6a5ohtplz6v32cwgu47q5nk5dci25p6px6fbgpu,fil/1/storageminer,6,18,48324,bafy2bzacecare3oxwbdinhe7tk4vhzweuanllkxkv72xtjxkfsmxdn3yin4xg,3
bafy2bzacebmdukoijys727gpju773cro4vay7kqqrcumfz7gmzzwpfn5libcg,fil/1/storageminer,6,18,48324,bafy2bzacebqcnu64y62dbc523e5tdqyuzcmeipvlxi2xqexzxwloxwvlni6h2,2
bafy2bzacebrszca7kihz5keng3npwhomogy76m2w6n6kbrbtk7yumyqeope54,fil/1/storageminer,6,18,48304,bafy2bzacedmhqtssdjr4sttbqxrqhs24fawmpvznwfscnychvkresebjipn6a,4
bafy2bzacecdp35unetaymio56ldidobq4l6u2h535igayu6yh6k2lynzshga2,fil/1/storageminer,6,18,47372,bafy2bzaceavh7zsif35txfdxpsjifxamzm5qaleczuvukruxgk24gtnl6cg5s,6
bafy2bzacedlcnitvx2k2fr2zofvyodkpzoff53bv4cyv4kjugqmpyp2hlyxic,fil/1/storageminer,6,18,47372,bafy2bzacebx733wyudfm3mp5wafuyuyo7yn24bc7hxmtiwiykzoujyzezgvys,5
bafy2bzacebxx7unzgi2rulb7vy7csp2xlsq5mso63xfactuusq6hksqmx5fyc,fil/1/storageminer,6,18,47174,bafy2bzaceba74nceqfv2g4kqj7m66arbfmsb6z64fe66flhpbovfibmdlv6cy,7
bafy2bzacecvg6tabec7giceb3ok2jpdrovhjyymvm3omubkgel3lklmveaapi,fil/1/storageminer,6,18,47174,bafy2bzaceagrdg66tgaafikzk2mhx2kdvxxurn46kpsjd6eooolqhsgp6quse,8
bafy2bzacecn74xeywj23dxb3jpqebzwru2wmpsj23mis4cpikvfgoowjmloyq,fil/1/storageminer,6,18,45268,bafy2bzacecrc7ww52zqodzvyqqtcd3u3e6bsleanox2bi5ke27ao4pes5aewq,9
bafy2bzacebz5z4dsi3mei4vgfaoa4heidh3werlpyo27jbihceby72shta7eo,fil/1/storageminer,6,18,45196,bafy2bzaceadlji4qwicuwarabmi645mzmaczrzlxfamz3n2kvi7wljl3z66js,10
bafy2bzacebrnrpzdmtjhi7zrfpsp5h3vmx35zzbionpynaz7kxxfxmhxbqi4y,fil/1/storageminer,6,19,57322,bafy2bzaced53uxeovc4lbcfs5koupzm7iwcq23df5qaeqgpxrndekkx3ssyds,1
bafy2bzacecz2kaisoawglyje7kwzrzqrn22r7iphdvirr6ivurfqvbamrtuk2,fil/1/storageminer,6,19,56949,bafy2bzacedbadqrzgwm6spbgmwfg3qukl4nxry2rngsqn6juqauvej23ejnrc,2
bafy2bzacea3xtgoqcrc7oyo2land5vyw4mp4b7gkepea2v2u7u7t6cyauale6,fil/1/storageminer,6,19,56889,bafy2bzaced5xekwlyx6kpo24lwyywtyfjinrhn5rjiduc2torg7nufdknzs6o,3
bafy2bzacedlhrd3pm5dyat3cmf6qubkiyqllqztnm32loqpscx6l5v7alribq,fil/1/storageminer,6,19,56648,bafy2bzacecvwdh3gchtbwxn55s6iku4gz77j4gh6f4elvkililg7zc7ix63si,4
bafy2bzaceagjhw74taay7e7ianv7j7w37scnj5hbccpkh6qsy2b3pegjnj4jy,fil/1/storageminer,6,19,56092,bafy2bzaceaypxmpb4hwd6i36jjgktxeda4nhqqq564yseyqgjingx6ee4ew7g,5
bafy2bzacedmwqcl3oott6sipb5dy7o4d4t7kipcqb2c7gpsp656dtdp5eehda,fil/1/storageminer,6,19,55441,bafy2bzacecyfrewmavnfzu5jbabf5n4cinbiinbu2gx36v5brnfehazmpak76,8
bafy2bzacea67ofhnillxziriflnosokf5co6pw7tt3fhbvdlj5o2uaoptaiw6,fil/1/storageminer,6,19,55441,bafy2bzacecm6xnx66mxdehdpiopusjrfykvhegf72i4yn2smifikhywakkiuu,6
bafy2bzacecyd2efpwlgtafme3cfgtbafuczu25nnngxrh32khaew4hv2k3aki,fil/1/storageminer,6,19,55441,bafy2bzacecyfrewmavnfzu5jbabf5n4cinbiinbu2gx36v5brnfehazmpak76,10
bafy2bzaceaoqrg6ylkba7wtptori6pja3c5i7duupar46fvfomg763ge33zlq,fil/1/storageminer,6,19,55441,bafy2bzacedesq3glfvpwafhmnfqlc2r34tfwpx5lncgjnalzmbj4swrzu2m3y,9
bafy2bzaceaopk33bbju7yu7hg7kuwamun27d4pkgedst3bzwe6qg5qgghws6c,fil/1/storageminer,6,19,55441,bafy2bzacecyfrewmavnfzu5jbabf5n4cinbiinbu2gx36v5brnfehazmpak76,7
bafy2bzaceamdtpbrgvx7sqzf4ukrmfuy4nyzcmr4k7xljibn5ywfswobjwxfu,fil/1/storageminer,7,0,57566,bafy2bzaceacpzcccd7xubsuiidmzvbw5eeggavuec46ufqntj4honaz4v7x4m,7
bafy2bzacebzewm5f3nw727dfnqf33rr4uq6wnvwgfspikyup4hjdvoemeaaly,fil/1/storageminer,7,0,57566,bafy2bzaceacpzcccd7xubsuiidmzvbw5eeggavuec46ufqntj4honaz4v7x4m,1
bafy2bzaceco7i6d2o5wsnp5n5gzufi4nie5roipsvozfnmbwjbiynsprq7dde,fil/1/storageminer,7,0,57566,bafy2bzacec2hztxi2niayyymgdngug6mal24mgmz4zsaw4gmmxvwsxjubjlis,2
bafy2bzaceck5bj3jc6dbkaajastvk6mlyrsk6awg22gyqkrkrhomdrfevvdyo,fil/1/storageminer,7,0,57566,bafy2bzaceacpzcccd7xubsuiidmzvbw5eeggavuec46ufqntj4honaz4v7x4m,9
bafy2bzacedfp56nfgidvvunwu2czka2gpplqixtckpmrvbcphbmlb4bhfonwe,fil/1/storageminer,7,0,57566,bafy2bzacec2hztxi2niayyymgdngug6mal24mgmz4zsaw4gmmxvwsxjubjlis,8
bafy2bzacealvzsqu4vnlvb4nj6wyql5vagc4wrawrg4lx4znmwhqz5jktd7uu,fil/1/storageminer,7,0,57566,bafy2bzacec2hztxi2niayyymgdngug6mal24mgmz4zsaw4gmmxvwsxjubjlis,3
bafy2bzaceaskgvgwioejexqjqzzpl6nnzoexpejxe33pn74dxfkw7wp4gw3ws,fil/1/storageminer,7,0,57566,bafy2bzacec2hztxi2niayyymgdngug6mal24mgmz4zsaw4gmmxvwsxjubjlis,6
bafy2bzaceaijdlwqgu423v5u6die3k4ybygq7ditcopibqvwinxwnkjzb5fnc,fil/1/storageminer,7,0,57566,bafy2bzacec2hztxi2niayyymgdngug6mal24mgmz4zsaw4gmmxvwsxjubjlis,5
bafy2bzaced5lsnb75ar6eahdkdhkvkwszmbfie7u4wx4lj5znj5mhntrkifu2,fil/1/storageminer,7,0,57566,bafy2bzacec2hztxi2niayyymgdngug6mal24mgmz4zsaw4gmmxvwsxjubjlis,4
bafy2bzaceclnhbprgghqps2v7oegil66a3pwun2ts5qz2hvlq4pkypceyj5j4,fil/1/storageminer,7,0,57566,bafy2bzacec2hztxi2niayyymgdngug6mal24mgmz4zsaw4gmmxvwsxjubjlis,10
bafy2bzacedslt4fwaqz3tgaijuvnevxgpy6cfludmnqrzdyz2vbssqewgjg4u,fil/1/storageminer,7,2,55413,bafy2bzacedydzvxqqiggfbs2b5w4ou7zef7re6wzemzwotns3j4rhrx3gbpa4,1
bafy2bzaced73eff3scqs3vmslogeiydtwpdzk6mymrq6cscjfi2uraj5oe6cc,fil/1/storageminer,7,2,54118,bafy2bzacebaxv4j4fjipzjsoazyoslqgnpc7vpmvez4i43bbbnb3utgagefpu,2
bafy2bzacebrhkvbrh46vkp4n6oxy3mvvb27j2jio6w46jvjl7jgiqg7kdt2p6,fil/1/storageminer,7,2,53957,bafy2bzacebjpbvrqlqorotsanbozd3y6z5kdy4ixxd3eot4zz5clswl3vpizy,4
bafy2bzacectpu35wf4rlfwbwztobprk6yh6vp6bkq5wi62deqhxqmld3smwok,fil/1/storageminer,7,2,53957,bafy2bzacebjpbvrqlqorotsanbozd3y6z5kdy4ixxd3eot4zz5clswl3vpizy,5
bafy2bzacednqo6okfc7d5ja24ehmwrg6vfbec6oyftfs2ixm5vwod7wxlj67u,fil/1/storageminer,7,2,53957,bafy2bzacebjpbvrqlqorotsanbozd3y6z5kdy4ixxd3eot4zz5clswl3vpizy,3
bafy2bzaceaymkfctdam6k6sw4coezey2bsy7yfb6ecyw3bwqa4abgwccw4444,fil/1/storageminer,7,2,47471,bafy2bzacec5pv5yzfc23zcwhkcxs3l3pm5m7umhvyodr2s3irwd7yrerpc3wc,7
bafy2bzacedau6tdn3ouz75ohx2g7rt6erv52e6ibapytbwqmr37r4m5jbxmle,fil/1/storageminer,7,2,47471,bafy2bzacec5pv5yzfc23zcwhkcxs3l3pm5m7umhvyodr2s3irwd7yrerpc3wc,8
bafy2bzaced5heajtpqyzhvewfwt2okaydhb33kwkarbrbamg7xjpgmclay5jy,fil/1/storageminer,7,2,47471,bafy2bzacec5pv5yzfc23zcwhkcxs3l3pm5m7umhvyodr2s3irwd7yrerpc3wc,10
bafy2bzaceaeaip3wkkligbxahfgc5aosqlwoumasfnzhpytk25to4y5tul6gm,fil/1/storageminer,7,2,47471,bafy2bzacec5pv5yzfc23zcwhkcxs3l3pm5m7umhvyodr2s3irwd7yrerpc3wc,6
bafy2bzacean34mpsenx4cmviw2s5ukcqbdkivvvrr4ubmmxvkuhnqgpyrvqyg,fil/1/storageminer,7,2,47471,bafy2bzacec5pv5yzfc23zcwhkcxs3l3pm5m7umhvyodr2s3irwd7yrerpc3wc,9
bafy2bzaceammb2rf2stixvbaotfjzxoqzi3wf6fq6ojtavrj3fdclwmuydfw4,fil/1/storageminer,7,6,55685,bafy2bzacecatjjkc6epizfbn4sha7erobe6fvoea7nt2cysk7xkhy7yc4dhyi,1
bafy2bzaceaxtsa5swn33wg3m4stbc56sm25uzhkn32wgnocbcvxitsmgq4qce,fil/1/storageminer,7,6,55601,bafy2bzacedhd2u7fzbehptnygnhyz3x5hngnfml7jen6fjmdjwh2pwiygkpdu,2
bafy2bzaceb7fxvpckmnyqoi7ohmjy3roinlouspsewztk5hdw5qtssso7cwg6,fil/1/storageminer,7,6,55367,bafy2bzacebe3y277np6ty2scyphi6odkbliyli64ujus7tiwv72pu6dsms326,3
bafy2bzaceang4ou6soohdtwm4m2c75yhwshuolv6xusvmmvkedk3cv5b42xaa,fil/1/storageminer,7,6,55040,bafy2bzaceacp2jmlxrissougxgtq26km5n3blncd5ukbnz4nvicfbasoelrfg,4
bafy2bzacea4l6s5js7wm7z2awseernqhzfe3x7rc5tas5lsyk3dzzf24q3f7y,fil/1/storageminer,7,6,54187,bafy2bzaceacvokuv4n3pbiaean4eea4iwd4vpxa63dn2mtqbphcrxnx7rrl4m,5
bafy2bzacec4zrgylwbvhs4c62ndetmy4k3mlmkondzzpeuz2y4q4ei34v7m64,fil/1/storageminer,7,6,52596,bafy2bzacecj3vqagvtihxtdqelcpvxbqzcai7aflo3pqcwgnhdbdvy3y74a2c,6
bafy2bzacebtostrs76hzx2pnwe75odiohngtpvsgrpfue3cgn3c5kblh2xno6,fil/1/storageminer,7,6,51976,bafy2bzaceaxaluul3m2daemfeq7qulwg33hdoxjkg5iasevwneit3h65wmosm,7
